ma_id,review_id,audit_score,consistency_score,robustness_score,stability_score,power_score,final_score,grade,grade_label,percentile_rank
CD013758_pub2_data__A5,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A14,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A15,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A16,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD011885_pub2_data__A2,CD011885,92.0,100.0,40.0,98.3,100.0,86,A,Trustworthy,95.8
CD015536_pub2_data__A1,CD015536,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD015536_pub2_data__A3,CD015536,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A17,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A18,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A19,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD007310_pub3_data__A11,CD007310,84.0,100.0,50.0,95.6,100.0,86,A,Trustworthy,95.8
CD007310_pub3_data__A4,CD007310,84.0,100.0,50.0,95.6,100.0,86,A,Trustworthy,95.8
CD013758_pub2_data__A6,CD013758,92.0,100.0,40.0,99.7,100.0,86,A,Trustworthy,95.8
CD013789_pub2_data__A10,CD013789,92.0,100.0,40.0,99.4,100.0,86,A,Trustworthy,95.8
CD013789_pub2_data__A18,CD013789,92.0,100.0,40.0,99.4,100.0,86,A,Trustworthy,95.8
CD013789_pub2_data__A20,CD013789,92.0,100.0,40.0,99.4,100.0,86,A,Trustworthy,95.8
CD013789_pub2_data__A22,CD013789,92.0,100.0,40.0,99.4,100.0,86,A,Trustworthy,95.8
CD013789_pub2_data__A3,CD013789,92.0,100.0,40.0,99.4,100.0,86,A,Trustworthy,95.8
CD002042_pub6_data__A33,CD002042,72.0,100.0,60.0,99.6,100.0,86,A,Trustworthy,95.8
CD002042_pub6_data__A34,CD002042,72.0,100.0,60.0,99.6,100.0,86,A,Trustworthy,95.8
CD007310_pub3_data__A1,CD007310,84.0,100.0,50.0,95.6,100.0,86,A,Trustworthy,95.8
CD010216_pub9_data__A3,CD010216,92.0,100.0,40.0,100.0,100.0,86,A,Trustworthy,95.8
CD009298_pub3_data__A20,CD009298,84.0,100.0,50.0,98.3,100.0,86,A,Trustworthy,95.8
CD015215_pub2_data__A11,CD015215,72.0,100.0,90.0,90.8,75.0,86,A,Trustworthy,95.8
CD013425_pub2_data__A13,CD013425,60.0,100.0,70.0,99.7,100.0,86,A,Trustworthy,95.8
CD013614_pub2_data__A21,CD013614,72.0,100.0,60.0,99.9,100.0,86,A,Trustworthy,95.8
CD003774_pub5_data__A8,CD003774,72.0,100.0,60.0,99.9,100.0,86,A,Trustworthy,95.8
CD004703_pub3_data__A3,CD004703,92.0,100.0,40.0,98.8,100.0,86,A,Trustworthy,95.8
CD004703_pub3_data__A5,CD004703,92.0,100.0,40.0,98.8,100.0,86,A,Trustworthy,95.8
CD005951_pub5_data__A4,CD005951,92.0,100.0,40.0,99.1,100.0,86,A,Trustworthy,95.8
CD011044_pub3_data__A7,CD011044,72.0,100.0,60.0,99.9,100.0,86,A,Trustworthy,95.8
CD013508_pub3_data__A5,CD013508,84.0,100.0,50.0,98.4,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A28,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A3,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A33,CD003598,92.0,100.0,90.0,99.9,50.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A4,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A7,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A8,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD003598_pub3_data__A9,CD003598,92.0,100.0,40.0,99.9,100.0,86,A,Trustworthy,95.8
CD015350_pub2_data__A6,CD015350,84.0,100.0,50.0,98.2,100.0,86,A,Trustworthy,95.8
CD016131_data__A6,CD016131,80.0,100.0,80.0,92.8,75.0,86,A,Trustworthy,95.8
CD016211_data__A1,CD016211,92.0,100.0,90.0,99.7,50.0,86,A,Trustworthy,95.8
CD013830_pub2_data__A22,CD013830,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD013830_pub2_data__A16,CD013830,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD013561_pub2_data__A4,CD013561,84.0,100.0,90.0,99.7,50.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A17,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD013561_pub2_data__A3,CD013561,84.0,100.0,90.0,99.7,50.0,85,A,Trustworthy,94.4
CD013541_pub2_data__A9,CD013541,100.0,100.0,50.0,98.1,75.0,85,A,Trustworthy,94.4
CD015350_pub2_data__A5,CD015350,76.0,100.0,50.0,98.2,100.0,85,A,Trustworthy,94.4
CD015373_pub2_data__A15,CD015373,84.0,100.0,90.0,99.7,50.0,85,A,Trustworthy,94.4
CD015350_pub2_data__A7,CD015350,100.0,100.0,50.0,98.2,75.0,85,A,Trustworthy,94.4
CD001155_pub3_data__A8,CD001155,76.0,100.0,50.0,99.9,100.0,85,A,Trustworthy,94.4
CD007809_pub3_data__A1,CD007809,92.0,100.0,50.0,81.4,100.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A13,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A16,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD007809_pub3_data__A2,CD007809,92.0,100.0,50.0,81.4,100.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A20,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD007809_pub3_data__A3,CD007809,92.0,100.0,50.0,81.4,100.0,85,A,Trustworthy,94.4
CD013726_pub2_data__A1,CD013726,100.0,100.0,50.0,99.4,75.0,85,A,Trustworthy,94.4
CD013726_pub2_data__A5,CD013726,100.0,100.0,50.0,99.4,75.0,85,A,Trustworthy,94.4
CD006536_pub5_data__A18,CD006536,84.0,90.0,50.0,99.7,100.0,85,A,Trustworthy,94.4
CD007026_pub7_data__A3,CD007026,84.0,100.0,40.0,99.4,100.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A26,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD013508_pub3_data__A2,CD013508,100.0,100.0,50.0,98.4,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A16,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A15,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A14,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A13,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A12,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD014792_pub2_data__A7,CD014792,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A1,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD007784_pub3_data__A17,CD007784,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD007784_pub3_data__A13,CD007784,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD014792_pub2_data__A1,CD014792,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD014792_pub2_data__A4,CD014792,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD011044_pub3_data__A10,CD011044,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A19,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD015673_pub2_data__A4,CD015673,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A18,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A17,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A16,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A11,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD012712_pub2_data__A13,CD012712,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A21,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A4,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD011866_pub3_data__A5,CD011866,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD003376_pub4_data__A7,CD003376,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD003774_pub5_data__A15,CD003774,64.0,100.0,60.0,99.9,100.0,85,A,Trustworthy,94.4
CD003774_pub5_data__A16,CD003774,76.0,100.0,50.0,99.9,100.0,85,A,Trustworthy,94.4
CD015673_pub2_data__A8,CD015673,76.0,100.0,50.0,99.9,100.0,85,A,Trustworthy,94.4
CD015673_pub2_data__A9,CD015673,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD014967_pub2_data__A8,CD014967,100.0,100.0,50.0,100.0,75.0,85,A,Trustworthy,94.4
CD013758_pub2_data__A10,CD013758,84.0,100.0,40.0,99.7,100.0,85,A,Trustworthy,94.4
CD002042_pub6_data__A31,CD002042,100.0,100.0,50.0,99.6,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A4,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A9,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A8,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD015804_pub2_data__A10,CD015804,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD013366_pub2_data__A8,CD013366,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD002042_pub6_data__A5,CD002042,100.0,100.0,50.0,99.6,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A9,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD013071_pub2_data__A5,CD013071,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD015332_pub2_data__A2,CD015332,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD004661_pub4_data__A7,CD004661,84.0,100.0,40.0,100.0,100.0,85,A,Trustworthy,94.4
CD013366_pub2_data__A13,CD013366,100.0,100.0,50.0,99.7,75.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A5,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A6,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A7,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD007784_pub3_data__A2,CD007784,64.0,100.0,60.0,99.9,100.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A18,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A19,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD014855_pub2_data__A1,CD014855,84.0,100.0,40.0,99.3,100.0,85,A,Trustworthy,94.4
CD005595_pub4_data__A7,CD005595,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A10,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD013614_pub2_data__A32,CD013614,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A1,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A3,CD009298,76.0,100.0,50.0,98.3,100.0,85,A,Trustworthy,94.4
CD007374_pub3_data__A12,CD007374,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD010290_pub4_data__A13,CD010290,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD010290_pub4_data__A16,CD010290,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD010290_pub4_data__A14,CD010290,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD010290_pub4_data__A17,CD010290,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD015804_pub2_data__A1,CD015804,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A13,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A14,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD013830_pub2_data__A6,CD013830,64.0,100.0,60.0,99.9,100.0,85,A,Trustworthy,94.4
CD013508_pub3_data__A10,CD013508,100.0,100.0,50.0,98.4,75.0,85,A,Trustworthy,94.4
CD013508_pub3_data__A12,CD013508,100.0,100.0,50.0,98.4,75.0,85,A,Trustworthy,94.4
CD009362_pub4_data__A3,CD009362,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD013508_pub3_data__A6,CD013508,100.0,100.0,50.0,98.4,75.0,85,A,Trustworthy,94.4
CD013541_pub2_data__A5,CD013541,100.0,100.0,50.0,98.1,75.0,85,A,Trustworthy,94.4
CD013541_pub2_data__A6,CD013541,100.0,100.0,50.0,98.1,75.0,85,A,Trustworthy,94.4
CD007024_pub3_data__A5,CD007024,76.0,100.0,50.0,99.9,100.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A11,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A10,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A1,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD011044_pub3_data__A8,CD011044,64.0,100.0,60.0,99.9,100.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A44,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A43,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A4,CD009298,76.0,100.0,50.0,98.3,100.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A18,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD015804_pub2_data__A3,CD015804,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD011197_pub3_data__A17,CD011197,100.0,100.0,50.0,99.5,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A25,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD015824_pub2_data__A3,CD015824,92.0,100.0,80.0,76.4,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A22,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A21,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD015804_pub2_data__A9,CD015804,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD015804_pub2_data__A7,CD015804,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A53,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD013614_pub2_data__A20,CD013614,100.0,100.0,50.0,99.9,75.0,85,A,Trustworthy,94.4
CD013429_pub2_data__A3,CD013429,64.0,100.0,60.0,99.7,100.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A6,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD005595_pub4_data__A13,CD005595,100.0,100.0,50.0,99.8,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A5,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD005582_pub5_data__A4,CD005582,100.0,100.0,50.0,100.0,75.0,85,A,Trustworthy,94.4
CD005582_pub5_data__A3,CD005582,100.0,100.0,50.0,100.0,75.0,85,A,Trustworthy,94.4
CD009298_pub3_data__A9,CD009298,100.0,100.0,50.0,98.3,75.0,85,A,Trustworthy,94.4
CD014722_pub2_data__A11,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A17,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A5,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A4,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A2,CD014722,72.0,100.0,50.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A12,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A9,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A10,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A7,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD009679_pub3_data__A6,CD009679,84.0,100.0,40.0,97.5,100.0,84,A,Trustworthy,93.2
CD004307_pub7_data__A2,CD004307,72.0,90.0,60.0,99.9,100.0,84,A,Trustworthy,93.2
CD008469_pub3_data__A1,CD008469,92.0,100.0,30.0,100.0,100.0,84,A,Trustworthy,93.2
CD011762_pub2_data__A14,CD011762,52.0,100.0,70.0,100.0,100.0,84,A,Trustworthy,93.2
CD008628_pub3_data__A9,CD008628,92.0,100.0,90.0,60.9,75.0,84,A,Trustworthy,93.2
CD010966_pub4_data__A8,CD010966,52.0,100.0,70.0,96.0,100.0,84,A,Trustworthy,93.2
CD014722_pub2_data__A8,CD014722,92.0,100.0,30.0,96.6,100.0,84,A,Trustworthy,93.2
CD007310_pub3_data__A2,CD007310,100.0,100.0,50.0,95.6,75.0,84,A,Trustworthy,93.2
CD004661_pub4_data__A15,CD004661,72.0,100.0,50.0,100.0,100.0,84,A,Trustworthy,93.2
CD013303_pub2_data__A6,CD013303,92.0,100.0,80.0,50.0,100.0,84,A,Trustworthy,93.2
CD006124_pub3_data__A3,CD006124,92.0,100.0,40.0,87.2,100.0,84,A,Trustworthy,93.2
CD006124_pub3_data__A2,CD006124,92.0,100.0,40.0,87.2,100.0,84,A,Trustworthy,93.2
CD006124_pub3_data__A1,CD006124,92.0,100.0,40.0,87.2,100.0,84,A,Trustworthy,93.2
CD015749_pub2_data__A3,CD015749,92.0,100.0,40.0,86.9,100.0,84,A,Trustworthy,93.2
CD006124_pub3_data__A5,CD006124,92.0,100.0,40.0,87.2,100.0,84,A,Trustworthy,93.2
CD010966_pub4_data__A14,CD010966,100.0,100.0,50.0,96.0,75.0,84,A,Trustworthy,93.2
CD010966_pub4_data__A13,CD010966,100.0,100.0,50.0,96.0,75.0,84,A,Trustworthy,93.2
CD010861_pub3_data__A12,CD010861,92.0,100.0,80.0,50.0,100.0,84,A,Trustworthy,93.2
CD010966_pub4_data__A20,CD010966,100.0,100.0,50.0,96.0,75.0,84,A,Trustworthy,93.2
CD013834_pub2_data__A1,CD013834,92.0,100.0,30.0,99.8,100.0,84,A,Trustworthy,93.2
CD005133_pub4_data__A2,CD005133,92.0,100.0,30.0,98.8,100.0,84,A,Trustworthy,93.2
CD010145_pub2_data__A18,CD010145,92.0,100.0,90.0,39.5,100.0,84,A,Trustworthy,93.2
CD004953_pub5_data__A2,CD004953,92.0,100.0,30.0,92.4,100.0,83,A,Trustworthy,92.1
CD004953_pub5_data__A6,CD004953,92.0,100.0,30.0,92.4,100.0,83,A,Trustworthy,92.1
CD004953_pub5_data__A3,CD004953,92.0,100.0,30.0,92.4,100.0,83,A,Trustworthy,92.1
CD013396_pub2_data__A7,CD013396,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
CD003511_pub6_data__A5,CD003511,92.0,100.0,50.0,99.7,75.0,83,A,Trustworthy,92.1
CD013541_pub2_data__A7,CD013541,92.0,100.0,50.0,98.1,75.0,83,A,Trustworthy,92.1
CD004953_pub5_data__A7,CD004953,92.0,100.0,30.0,92.4,100.0,83,A,Trustworthy,92.1
CD013539_pub2_data__A10,CD013539,84.0,100.0,40.0,93.1,100.0,83,A,Trustworthy,92.1
CD013539_pub2_data__A4,CD013539,84.0,100.0,40.0,93.1,100.0,83,A,Trustworthy,92.1
CD015215_pub2_data__A16,CD015215,100.0,100.0,50.0,90.8,75.0,83,A,Trustworthy,92.1
CD013539_pub2_data__A8,CD013539,84.0,100.0,40.0,93.1,100.0,83,A,Trustworthy,92.1
CD013539_pub2_data__A9,CD013539,84.0,100.0,40.0,93.1,100.0,83,A,Trustworthy,92.1
CD013429_pub2_data__A4,CD013429,56.0,100.0,60.0,99.7,100.0,83,A,Trustworthy,92.1
CD004417_pub6_data__A2,CD004417,56.0,100.0,60.0,99.9,100.0,83,A,Trustworthy,92.1
CD006257_pub2_data__A4,CD006257,64.0,100.0,50.0,99.9,100.0,83,A,Trustworthy,92.1
CD006257_pub2_data__A16,CD006257,100.0,100.0,40.0,99.9,75.0,83,A,Trustworthy,92.1
CD006257_pub2_data__A15,CD006257,100.0,100.0,40.0,99.9,75.0,83,A,Trustworthy,92.1
CD006257_pub2_data__A10,CD006257,64.0,100.0,50.0,99.9,100.0,83,A,Trustworthy,92.1
CD015373_pub2_data__A4,CD015373,100.0,100.0,40.0,99.7,75.0,83,A,Trustworthy,92.1
CD013366_pub2_data__A10,CD013366,92.0,100.0,50.0,99.7,75.0,83,A,Trustworthy,92.1
CD013366_pub2_data__A9,CD013366,92.0,100.0,50.0,99.7,75.0,83,A,Trustworthy,92.1
CD007491_pub3_data__A2,CD007491,100.0,100.0,40.0,99.8,75.0,83,A,Trustworthy,92.1
CD015332_pub2_data__A10,CD015332,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD015373_pub2_data__A2,CD015373,100.0,100.0,40.0,99.7,75.0,83,A,Trustworthy,92.1
CD015350_pub2_data__A4,CD015350,92.0,100.0,50.0,98.2,75.0,83,A,Trustworthy,92.1
CD015332_pub2_data__A7,CD015332,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD015332_pub2_data__A3,CD015332,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD007784_pub3_data__A56,CD007784,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD007569_pub4_data__A1,CD007569,76.0,100.0,40.0,99.9,100.0,83,A,Trustworthy,92.1
CD007491_pub3_data__A3,CD007491,100.0,100.0,40.0,99.8,75.0,83,A,Trustworthy,92.1
CD007569_pub4_data__A2,CD007569,100.0,100.0,40.0,99.9,75.0,83,A,Trustworthy,92.1
CD013614_pub2_data__A36,CD013614,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD015215_pub2_data__A48,CD015215,100.0,100.0,50.0,90.8,75.0,83,A,Trustworthy,92.1
CD015215_pub2_data__A50,CD015215,100.0,100.0,50.0,90.8,75.0,83,A,Trustworthy,92.1
CD013614_pub2_data__A26,CD013614,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD011885_pub2_data__A6,CD011885,100.0,100.0,40.0,98.3,75.0,83,A,Trustworthy,92.1
CD006257_pub2_data__A8,CD006257,100.0,100.0,40.0,99.9,75.0,83,A,Trustworthy,92.1
CD013726_pub2_data__A4,CD013726,92.0,100.0,50.0,99.4,75.0,83,A,Trustworthy,92.1
CD012712_pub2_data__A6,CD012712,64.0,80.0,70.0,99.8,100.0,83,A,Trustworthy,92.1
CD012712_pub2_data__A8,CD012712,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
CD006536_pub5_data__A20,CD006536,92.0,100.0,50.0,99.7,75.0,83,A,Trustworthy,92.1
CD011885_pub2_data__A7,CD011885,76.0,100.0,40.0,98.3,100.0,83,A,Trustworthy,92.1
CD006536_pub5_data__A10,CD006536,92.0,100.0,50.0,99.7,75.0,83,A,Trustworthy,92.1
CD007895_pub3_data__A2,CD007895,100.0,100.0,40.0,98.3,75.0,83,A,Trustworthy,92.1
CD004307_pub7_data__A1,CD004307,64.0,90.0,60.0,99.9,100.0,83,A,Trustworthy,92.1
CD007784_pub3_data__A61,CD007784,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD007784_pub3_data__A57,CD007784,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD009298_pub3_data__A17,CD009298,92.0,100.0,50.0,98.3,75.0,83,A,Trustworthy,92.1
CD009298_pub3_data__A18,CD009298,92.0,100.0,50.0,98.3,75.0,83,A,Trustworthy,92.1
CD005951_pub5_data__A5,CD005951,76.0,100.0,40.0,99.1,100.0,83,A,Trustworthy,92.1
CD009298_pub3_data__A2,CD009298,92.0,100.0,50.0,98.3,75.0,83,A,Trustworthy,92.1
CD013830_pub2_data__A17,CD013830,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD010216_pub9_data__A6,CD010216,100.0,100.0,40.0,100.0,75.0,83,A,Trustworthy,92.1
CD010216_pub9_data__A9,CD010216,100.0,100.0,40.0,100.0,75.0,83,A,Trustworthy,92.1
CD010290_pub4_data__A11,CD010290,80.0,100.0,60.0,99.9,75.0,83,A,Trustworthy,92.1
CD010145_pub2_data__A21,CD010145,84.0,100.0,90.0,39.5,100.0,83,A,Trustworthy,92.1
CD005133_pub4_data__A5,CD005133,84.0,100.0,30.0,98.8,100.0,83,A,Trustworthy,92.1
CD010216_pub9_data__A10,CD010216,100.0,100.0,40.0,100.0,75.0,83,A,Trustworthy,92.1
CD005951_pub5_data__A2,CD005951,76.0,100.0,40.0,99.1,100.0,83,A,Trustworthy,92.1
CD016211_data__A4,CD016211,100.0,100.0,40.0,99.7,75.0,83,A,Trustworthy,92.1
CD010216_pub9_data__A8,CD010216,100.0,100.0,40.0,100.0,75.0,83,A,Trustworthy,92.1
CD009749_pub3_data__A4,CD009749,92.0,100.0,50.0,99.9,75.0,83,A,Trustworthy,92.1
CD001155_pub3_data__A4,CD001155,56.0,100.0,60.0,99.9,100.0,83,A,Trustworthy,92.1
CD016058_pub2_data__A1,CD016058,84.0,100.0,80.0,50.0,100.0,83,A,Trustworthy,92.1
CD010216_pub9_data__A5,CD010216,100.0,100.0,40.0,100.0,75.0,83,A,Trustworthy,92.1
CD014792_pub2_data__A2,CD014792,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
CD014792_pub2_data__A6,CD014792,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
CD005595_pub4_data__A9,CD005595,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
CD015804_pub2_data__A2,CD015804,92.0,100.0,50.0,99.8,75.0,83,A,Trustworthy,92.1
